产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
LODOWN HAT,SP8196013|WHT|S/M,$12.99,$26.00,WHITE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨¬®‚àö√ú X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_wht_f.jpg?v=1522264250', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_wht_b.jpg?v=1522264250']",47,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/sp8196013-wht-lodown-hat
CLEAN AND MEAN HAT,FA6196011|DKB|S/M,$13.99,$26.00,DARK BLUE,"['S/M', 'L/XL']","['ONeill mens Flexfit¬Æ X fit hat', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmean_FA6196011_dkb_f.jpg?v=1505518836'],48,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa6196011-dkb-clean-and-mean-hat
CLEAN AND MEAN HAT,FA6196011|NVW|S/M,$22.99,$26.00,NAVY W/ WHITE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬Æ X fit', 'Front panel 3D logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_nvw_f.jpg?v=1505518840', 'https://cdn.shopify.com/s/files/1/2034/7683/products/cleanandmeanhat_FA6196011_nvw_b_038d295a-1d5e-4ae8-9cc8-a1e36aaddff6.jpg?v=1513191710']",49,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa6196011-nvw-clean-and-mean-hat
EZ FREAK TRUCKER HAT,SU8196009|BOR|ONE,$9.99,$20.00,BURNT ORANGE,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_bor_f_cb472e2c-d994-47c6-a8aa-43cfb08b27c0.jpg?v=1520446939'],50,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196009-bor-ez-freak-trucker
EZ FREAK TRUCKER HAT,SU8196009|DNY|ONE,$7.99,$20.00,DARK NAVY,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_dny_f_e475adc9-07df-4936-baf1-0290e32a1d69.jpg?v=1520446940'],51,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196009-dny-ez-freak-trucker
EZ FREAK TRUCKER HAT,SU8196009|RWB|ONE,$7.99,$20.00,RED WHITE BLUE,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Mid fit', 'Front panel O-Neill patch', 'Mesh side panels', '60% Polyester / 40% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_rwb_f_a919bf49-bbd3-4027-b0da-4a630a56bfc3.jpg?v=1520962856', 'https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_rwb_b.jpg?v=1520962856', 'https://cdn.shopify.com/s/files/1/2034/7683/products/ezfreaktrucker_SU8196009_rwb_1_7ba9ab83-8f09-4eff-9f29-8b13c401d678.jpg?v=1520962856']",52,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196009-rwb-ez-freak-trucker
BUILDER TRUCKER HAT,SU8196008|BLK|ONE,$12.99,$28.00,BLACK,['ONE SIZE'],"['ONeill Men-s trucker hat', 'Lo Profile fit', 'Front panel O-Neill patch', 'Mesh side panels', '5 Panel Unstructured Crown', '62% Nylon / 38% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_f_4f28c87c-cacc-47b3-84b5-fdd300bdb721.jpg?v=1520897181', 'https://cdn.shopify.com/s/files/1/2034/7683/products/buildertrucker_SU8196008_blk_b_ae7b6352-946f-4dfe-a920-497ac9a4cd1c.jpg?v=1520897181']",53,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196008-blk-builder-trucker
JACK HAT,SP8796102|WHT|ONE,$9.99,$20.00,WHITE,['ONE SIZE'],"['Jack O-Neill men-s hat', 'Standard fit snapback', 'Front embroidered patch', '100% Polyester']","['https://cdn.shopify.com/s/files/1/2034/7683/products/jack_SP8796102_wht_f.jpg?v=1513365464', 'https://cdn.shopify.com/s/files/1/2034/7683/products/jack_SP8796102_wht_b.jpg?v=1513365464']",54,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/sp8796102-wht-jack
STACKER TRUCKER HAT,FA7196009|BLK2|ONE,$9.99,$24.00,BLACK2,['ONE'],"['O-Neill men-s hat', 'Trucker fit snapback', 'Front panel O-Neill logo embroidery', '100% Cotton with mesh panels']",['https://cdn.shopify.com/s/files/1/2034/7683/products/stackertrucker_FA7196009_blk_f.jpg?v=1507930449'],55,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa7196009-blk-stacker-trucker-hat
HAWAII TRUCKER HAT,SU8196012H|BLK|ONE,$9.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Men-s trucker hat', 'Rear hidden bottle opener', 'Printed front panel with logo patch', 'Mesh side panels', '100% Polyester']",['https://cdn.shopify.com/s/files/1/2034/7683/products/hawaiitrucker_SU8196012H_blk_f_01ea6ba9-4ad7-4381-b4c7-dc911c46819f.jpg?v=1520446955'],56,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196012h-blk-hawaii-trucker
LODOWN HAT,SP8196013|BLW|S/M,$17.99,$26.00,BLACK W/ WHITE,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬Æ X fit', 'Flat logo embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_blw_f.jpg?v=1513645424', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lodownhat_SP8196013_blw_b_b83fbbf1-7697-4561-914f-9cc327a81f47.jpg?v=1513645424']",57,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/sp8196013-blw-lodown-hat
STAPLE HAT,SU8196012|NVY|S/M,$11.99,$28.00,NAVY,"['S/M', 'L/XL']","['ONeill Men-s hat', 'Flexfit¬¨√Ü X fit', 'Front panel embroidery', 'Rear embroidery', '98% Cotton / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_nvy_f.jpg?v=1520900365', 'https://cdn.shopify.com/s/files/1/2034/7683/products/staplehat_SU8196012_nvy_b.jpg?v=1520900365']",58,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196012-nvy-staple-hat
DUME DAD HAT,SU8196013|KHA2|ONE,$9.99,$24.00,LIGHT KHAKI,['ONE SIZE'],"['ONeill Men-s hat', 'Dad hat fit', 'Front panel flat O-Neill est.embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/dumedadhat_SU8196013_kha2_f_49fb536e-6f0c-46a6-9de5-b45f3e71cb2a.jpg?v=1520446962'],59,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196013-kha2-dume-dad-hat
PREVAIL HAT,SP8196006|BLK|ONE,$10.99,$26.00,BLACK,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid profile, structured fit', 'Front panel puff ', 'O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk_f.jpg?v=1513361838', 'https://cdn.shopify.com/s/files/1/2034/7683/products/prevail_SP8196006_blk_b.jpg?v=1513361838']",60,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/sp8196006-blk-prevail
PUFFIE HAT,SU8196007|NVY|ONE,$9.99,$25.00,NAVY,['ONE SIZE'],"['ONeill Men-s snapback hat', 'Mid fit', 'Eagle Logo Puff Print', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/puffie_SU8196007_nvy_f_35b21de4-e831-462b-af93-cf02a8a2d576.jpg?v=1520895575', 'https://cdn.shopify.com/s/files/1/2034/7683/products/puffie_SU8196007_nvy_b_3dce8013-69f4-45ba-a496-16a0415db9ea.jpg?v=1520895575']",61,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/su8196007-nvy-puffie
GOORU HAT,HO7196007|RYL|ONE,$6.99,$26.00,ROYAL BLUE,['ONE'],"['O-Neill men-s hat', 'Standard fit snapback', 'Front panel embroidery', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/gooruhat_HO7196007_ryl_f.jpg?v=1506104544'],62,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7196007-ryl-gooru-hat
O'NEILL X WOOLRICH HAT,HO7196001|GRY|ONE,$10.99,$38.00,GREY,['ONE'],"['O-Neill men-s retro fit snapback', 'Woolrich® Collab front leather patch', 'Interior Woolrich® print', 'Rear flag label', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/woolrichhat_HO7196001_gry_f.jpg?v=1507765668'],63,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7196001-gry-woolrich-hat
LOWTIDE HAT,HO7196002|ARM|ONE,$22.99,$30.00,ARMY,['ONE'],"['Standard fit snapback', '100% Cotton', 'Center front debossed patch', 'rear flag label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_f.jpg?v=1507766024', 'https://cdn.shopify.com/s/files/1/2034/7683/products/lowtidehat_HO7196002_arm_b.jpg?v=1507766025']",64,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7196002-arm-lowtide-hat
BONDAI HAT,FA7196003|OCN|ONE,$18.99,$28.00,OCEAN,['ONE'],"['O-Neill men-s hat', 'Standard fit snapback', 'Front panel faux leather patch', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/bondaihat_FA7196003_ocn_f.jpg?v=1506102279', 'https://cdn.shopify.com/s/files/1/2034/7683/products/bondaihat_FA7196003_ocn_b.jpg?v=1506102279']",65,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa7196003-ocn-bondai-hat
UNITY HAT,FA7196007|BLK|ONE,$15.99,$26.00,BLACK,['ONE'],"['O-Neill men-s hat', 'Standard fit snapback', 'Front panel O-Neill logo embroidery', '80% Acrylic / 20% Wool']","['https://cdn.shopify.com/s/files/1/2034/7683/products/unityhat_FA7196007_blk_f.jpg?v=1506102465', 'https://cdn.shopify.com/s/files/1/2034/7683/products/unityhat_FA7196007_blk_b.jpg?v=1506102465']",66,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa7196007-blk-unity-hat
ELEVATE HAT,FA7196001|OCN|S/M,$21.99,$32.00,OCEAN,"['S/M', 'L/XL']","['O-Neill men-s classic hat', 'Flexfit® X fit', 'Front panel logo embroidery', '98% Stretch cotton twill / 2% Elastane']","['https://cdn.shopify.com/s/files/1/2034/7683/products/elevatehat_FA7196001_ocn_f.jpg?v=1505867198', 'https://cdn.shopify.com/s/files/1/2034/7683/products/elevatehat_FA7196001_ocn_b.jpg?v=1506115660']",67,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa7196001-ocn-elevate-hat
VATER HAT,HO7196008|ARM|ONE,$19.99,$26.00,ARMY,['ONE'],"['Dad hat fit', 'Brushed cotton', 'Front panel wave embroidery', 'Rear logo embroidery']","['https://cdn.shopify.com/s/files/1/2034/7683/products/vaterhat_HO7196008_arm_f.jpg?v=1507766226', 'https://cdn.shopify.com/s/files/1/2034/7683/products/vaterhat_HO7196008_arm_b.jpg?v=1507766226']",68,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7196008-arm-vater-hat
EL PAPA HAT,FA7196013|STN|ONE,$15.99,$26.00,STONE,['ONE'],"['O-Neill men-s hat', 'Dad hat fit with adjustable back', 'Front panel O-Neill logo embroidery', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/elpapahat_FA7196013_stn_f.jpg?v=1506103315', 'https://cdn.shopify.com/s/files/1/2034/7683/products/elpapahat_FA7196013_stn_b.jpg?v=1506103315']",69,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa7196013-stn-el-papa-hat
BIGGS BEANIE,FA7191001|STN|ONE,$14.99,$20.00,STONE,['ONE'],"['Dock wear cuff beanie', '60% Cotton / 40% Acrylic', 'Ribbed Knit', 'Woven Label']",['https://cdn.shopify.com/s/files/1/2034/7683/products/biggsbeanie_FA7191001_stn_f.jpg?v=1507756204'],70,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/fa7191001-stn-biggs-beanie
DUBS BEANIE,HO7191004|BLK|ONE,$10.99,$22.00,BLACK,['ONE'],"['Reversible skull cap beanie', '100% Acrylic', 'Jaquard Knit', 'Woven label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/dubsbeanie_HO7191004_blk_b.jpg?v=1507765485', 'https://cdn.shopify.com/s/files/1/2034/7683/products/dubsbeanie_HO7191004_blk_f.jpg?v=1507765485']",71,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7191004-blk-dubs-beanie
REYES BEANIE,HO7191002|BLK|ONE,$7.99,$24.00,BLACK,['ONE'],"['Dock wear cuff beanie', '100% Acrylic', 'Tubular jacquard knit', 'Woven Label']",['https://cdn.shopify.com/s/files/1/2034/7683/products/reyesbeanie_HO7191002_blk_f.jpg?v=1507764878'],72,MENS,5,https://us.oneill.com/collections/mens-sale-accessories/products/ho7191002-blk-reyes-beanie
BEACH GARDEN  HAT,SP8496001|BLK|ONE,$10.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill Women-s trucker hat', 'Adjustable plastic snap closure', '55% Polyester / 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/beachgarden_SP8496001_blk_f.jpg?v=1513198303'],15,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8496001-blk-beach-garden
ABYSS HAT,SP8496007|BLK|ONE,$15.99,$20.00,BLACK,['ONE SIZE'],"['O-Neill Women-s dad hat', 'Mesh Sides', 'Embroidered O-Neill logo detail', 'Adjustable back', '55% Cotton / 45% Nylon']","['https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_SP8496007_blk_f.jpg?v=1515436686', 'https://cdn.shopify.com/s/files/1/2034/7683/products/abyss_SP8496007_blk_b.jpg?v=1515436686']",16,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8496007-blk-abyss
WILD VALLEY ECLIPSE HAT,SP8496006|DNY|ONE,$17.99,$22.00,ECLIPSE,['ONE SIZE'],"['O-Neill Womens Washed Twill and Foam trucker hat', 'All over print', 'Logo patch at front panel', 'Plastic adjustable back', 'Logo flag label.']","['https://cdn.shopify.com/s/files/1/2034/7683/products/wildvalley_SP8496006_dny_f.jpg?v=1515443676', 'https://cdn.shopify.com/s/files/1/2034/7683/products/wildvalley_SP8496006_dny_b.jpg?v=1515443677']",17,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8496006-dny-wild-valley
WILD VALLEY HAT,SP8496006|BLK|ONE,$17.99,$22.00,BLACK,['ONE SIZE'],"['O-Neill Womens Washed Twill and Foam trucker hat', 'All over print', 'Logo patch at front panel', 'Plastic adjustable back', 'Logo flag label.']","['https://cdn.shopify.com/s/files/1/2034/7683/products/wildvalley_SP8496006_blk_f.jpg?v=1515443456', 'https://cdn.shopify.com/s/files/1/2034/7683/products/wildvalley_SP8496006_blk_b.jpg?v=1515443475']",18,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8496006-blk-wild-valley
SEA VIBES HAT,SP8496003|GRN|ONE,$10.99,$18.00,PINE,['ONE SIZE'],"['O-Neill Women-s trucker hat', 'Adjustable plastic snap closure', '55% Polyester / 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/seavibes_SP8496003_grn_f.jpg?v=1513198308'],19,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8496003-grn-sea-vibes
CRUISING HAT,HO7496004|BLK|ONE,$5.99,$18.00,BLACK,['ONE SIZE'],"['O-Neill women-s trucker hat', 'Adjustable snapback closure', 'Front form panel with printed logo', 'Mesh back panels', '55% Polyester / 45% Nylon ']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cruising_HO7496004_blk_f.jpg?v=1507830939'],20,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho7496004-blk-cruising
CASTAWAY HAT,HO7496001|OLV|ONE,$5.99,$18.00,DUSTY OLIVE,['ONE SIZE'],"['O-Neill women-s trucker hat', 'Adjustable snapback closure', 'Front foam panel with printed logo', 'Mesh back panels', '55% Polyester / 45% Nylon ']",['https://cdn.shopify.com/s/files/1/2034/7683/products/castaway_HO7496001_olv_f.jpg?v=1507771708'],21,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho7496001-olv-castaway
SEA VIBES HAT,SP8496003|RUS|ONE,$12.99,$18.00,PORT,['ONE SIZE'],"['O-Neill Women-s trucker hat', 'Adjustable plastic snap closure', '55% Polyester / 45% Nylon']",['https://cdn.shopify.com/s/files/1/2034/7683/products/seavibes_SP8496003_rus_f.jpg?v=1513198312'],22,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8496003-rus-sea-vibes
MOON LEI HAT,SU8496008|SPI|ONE,$12.99,$20.00,SPHINX,['ONE SIZE'],"['O-Neill Women-s washed twill baseball hat', 'Embroidered floral cresent moon', 'Adjustable metal clasp closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/moonlei_SU8496008_spi_f.jpg?v=1520559466', 'https://cdn.shopify.com/s/files/1/2034/7683/products/moonlei_SU8496008_spi_b.jpg?v=1520559466']",23,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8496008-spi-moon-lei
SUNLIT HATS,SU8496005|IND|ONE,$10.99,$20.00,CHAMBRAY,['ONE SIZE'],"['O-Neill Women-s washed denim baseball hat', 'Fixed sunflower pin', 'Adjustable button strap closure', '100% Cotton']","['https://cdn.shopify.com/s/files/1/2034/7683/products/sunlit_SU8496005_ind_f.jpg?v=1520893953', 'https://cdn.shopify.com/s/files/1/2034/7683/products/sunlit_SU8496005_ind_b.jpg?v=1520893953']",24,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8496005-ind-sunlit
ZEN LIFE HAT,SP8496005|PLM|ONE,$14.99,$18.00,TWILIGHT MAUVE,['ONE SIZE'],"['O-Neill Womens Poly Foam Trucker Hat', 'Screen print at front panel', 'Plastic adjustable back', 'Logo flag label']","['https://cdn.shopify.com/s/files/1/2034/7683/products/zenlife_SP8496005_plm_f.jpg?v=1515443838', 'https://cdn.shopify.com/s/files/1/2034/7683/products/zenlife_SP8496005_plm_b.jpg?v=1515443839']",25,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8496005-plm-zen-life
FIRESIDE BEANIE,HO7491002|BLK|ONE,$11.99,$14.99,BLACK,['ONE SIZE'],"['O-Neill Women-s knit beanie', 'Tribal design ', 'Pom pom detail', 'Metal logo badge on back']",['https://cdn.shopify.com/s/files/1/2034/7683/products/fireside_HO7491002_blk_f.jpg?v=1507771532'],26,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho7491002-blk-fireside
COZY BEANIE,HO7491001|WHT|ONE,$10.99,$24.00,WHITE,['ONE SIZE'],"['O-Neill Women-s knit beanie', 'Cozy pearl knit pattern with ribbed opening']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cozy_HO7491001_wht_f.jpg?v=1507771041'],27,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/ho7491001-wht-cozy
RETREAT HAT,SU8493001|TOB|ONE,$25.99,$34.00,TOBACCO,['ONE SIZE'],"['O-Neill Women-s strait brim hat', '14 from brim to brim', 'Two toned hatband', '100% Straw']","['https://cdn.shopify.com/s/files/1/2034/7683/products/retreat_SU8493001_tob_2.jpg?v=1520534535', 'https://cdn.shopify.com/s/files/1/2034/7683/products/retreat_SU8493001_tob_f.jpg?v=1520534534']",28,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8493001-tob-retreat
WEEKEND HATS,SU8493002|SAN|ONE,$21.99,$32.00,BLEACHED SAND,['ONE SIZE'],"['O-Neill Women-s straw sun visor', '13 from brim to brim', 'Removable hat band', '100% Straw']","['https://cdn.shopify.com/s/files/1/2034/7683/products/weekend_SU8493002_san_f.jpg?v=1520892416', 'https://cdn.shopify.com/s/files/1/2034/7683/products/weekend_SU8493002_san_2.jpg?v=1520892416']",29,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/su8493002-san-weekend
SUN CHASER HAT,SP8493005|NAT|ONE,$28.99,$36.00,NATURAL,['ONE SIZE'],"['O-Neill Women-s two toned raffia straw hat', '100% Cotton']",['https://cdn.shopify.com/s/files/1/2034/7683/products/sunchaser_SP8493005_nat_f.jpg?v=1513198299'],30,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8493005-nat-sun-chaser
BRIGHTSIDE HAT,SP8493001|BLK|ONE,$21.99,$34.00,BLACK,['ONE SIZE'],"['O-Neill Women-s floppy straw hat', '100% Paper']","['https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_blk_f.jpg?v=1513198293', 'https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_blk_b.jpg?v=1513198293']",31,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8493001-blk-brightside
BRIGHTSIDE HAT,SP8493001|TRS|ONE,$25.99,$34.00,TRELLIS,['ONE SIZE'],"['O-Neill Women-s floppy straw hat', '100% Paper']","['https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_trs_f.jpg?v=1513198298', 'https://cdn.shopify.com/s/files/1/2034/7683/products/brightside_SP8493001_trs_b.jpg?v=1513198298']",32,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8493001-trs-brightside
CRUISE HAT,SP8493002|BLK|ONE,$17.99,$28.00,BLACK,['ONE SIZE'],"['O-Neill Women-s straw fedora', 'Two toned hatband', '100% Straw']",['https://cdn.shopify.com/s/files/1/2034/7683/products/cruise_SP8493002_blk_f.jpg?v=1513731498'],33,WOMENS,6,https://us.oneill.com/collections/womens-sale-accessories/products/sp8493002-blk-cruise
